x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label
0.5172475576400757,0.21434782445430756,-0.3008086085319519,0.5280506610870361,0.1891607940196991,-0.2758481502532959,0.5341633558273315,0.19022665917873383,-0.2759571075439453,0.5398554801940918,0.1917993128299713,-0.27594754099845886,0.5081912279129028,0.18715447187423706,-0.2789756655693054,0.5001644492149353,0.18712453544139862,-0.27896490693092346,0.4929310381412506,0.1874571293592453,-0.27911487221717834,0.5471886992454529,0.20873312652111053,-0.13239865005016327,0.4795888364315033,0.20475207269191742,-0.14791187644004822,0.5275489091873169,0.24519924819469452,-0.24778690934181213,0.5007709264755249,0.2421935498714447,-0.2525174021720886,0.6038596034049988,0.3990958631038666,-0.07040833681821823,0.40434569120407104,0.37945106625556946,-0.11694127321243286,0.6030027866363525,0.6198337078094482,0.010373986326158047,0.3705172836780548,0.5948212146759033,-0.08807573467493057,0.6140437722206116,0.809601366519928,-0.08037145435810089,0.33016127347946167,0.7883148193359375,-0.1955428421497345,0.6237102150917053,0.8797785043716431,-0.12009146064519882,0.3110113739967346,0.8493056893348694,-0.23815563321113586,0.6077560782432556,0.8768717050552368,-0.17170986533164978,0.32172006368637085,0.85043865442276,-0.2943423390388489,0.6005902886390686,0.8601008057594299,-0.10322918742895126,0.33133742213249207,0.834090530872345,-0.22219231724739075,0.5490489602088928,0.8118743300437927,0.01176780927926302,0.4198991358280182,0.7986133694648743,-0.011203347705304623,0.5111610889434814,1.1258639097213745,-0.029203981161117554,0.39667195081710815,1.1069451570510864,0.016229024156928062,0.5007646083831787,1.393107533454895,0.2820560336112976,0.38602158427238464,1.385303020477295,0.26429545879364014,0.4985685348510742,1.4257363080978394,0.30610233545303345,0.3822070062160492,1.4187134504318237,0.28388744592666626,0.4901730418205261,1.4905723333358765,0.13606378436088562,0.3974189758300781,1.4856263399124146,0.0757729560136795,nao_cruzados
0.5127608180046082,0.2236132025718689,-0.3064224123954773,0.5263251066207886,0.19962266087532043,-0.2846212685108185,0.5330304503440857,0.20189352333545685,-0.2846720516681671,0.5398262739181519,0.20396044850349426,-0.2846522927284241,0.5040662884712219,0.19505047798156738,-0.287131130695343,0.49530211091041565,0.19477635622024536,-0.28715795278549194,0.4865337312221527,0.195090189576149,-0.28738078474998474,0.5470160841941833,0.2182311862707138,-0.1254713237285614,0.4755897521972656,0.20795787870883942,-0.13694648444652557,0.5232884883880615,0.25606414675712585,-0.24280869960784912,0.4946671426296234,0.2509591281414032,-0.2460881769657135,0.5983288884162903,0.3802831768989563,-0.0653846487402916,0.4049564003944397,0.36626681685447693,-0.07313224673271179,0.6055779457092285,0.5861168503761292,-0.11135639995336533,0.37897419929504395,0.5544798374176025,-0.22763946652412415,0.44189924001693726,0.5443370938301086,-0.19123150408267975,0.5342419147491455,0.5446026921272278,-0.367051362991333,0.40647879242897034,0.5354984402656555,-0.22469747066497803,0.5742388963699341,0.5470396280288696,-0.40151461958885193,0.40806955099105835,0.5127158761024475,-0.18533428013324738,0.578687310218811,0.5239365696907043,-0.3678944706916809,0.4187277853488922,0.5149609446525574,-0.17135557532310486,0.5661548376083374,0.5227557420730591,-0.3520291745662689,0.5490524172782898,0.8034301996231079,0.009055133908987045,0.4217962324619293,0.7941213250160217,-0.007977049797773361,0.5322256684303284,1.1012707948684692,0.009884458035230637,0.3958178162574768,1.0484696626663208,0.09640935808420181,0.5307144522666931,1.3550282716751099,0.24589309096336365,0.41135305166244507,1.3546569347381592,0.325414776802063,0.5273707509040833,1.3951841592788696,0.26086387038230896,0.40951070189476013,1.3891929388046265,0.34147343039512634,0.5296274423599243,1.442707896232605,0.06420587748289108,0.42097917199134827,1.452646017074585,0.1304631233215332,bracos_cruzados
0.5145860910415649,0.22289417684078217,-0.31415921449661255,0.5266104936599731,0.19952158629894257,-0.28999221324920654,0.5330713391304016,0.20201365649700165,-0.2900907099246979,0.5394772291183472,0.2041957974433899,-0.29007989168167114,0.5046625137329102,0.19513854384422302,-0.2932050824165344,0.495887815952301,0.19483953714370728,-0.29331061244010925,0.4871203303337097,0.19508638978004456,-0.29354017972946167,0.5451594591140747,0.21876856684684753,-0.1286948323249817,0.4747810363769531,0.20883777737617493,-0.13998769223690033,0.5238989591598511,0.2553726136684418,-0.2506347596645355,0.49595388770103455,0.25110185146331787,-0.25435441732406616,0.5974748134613037,0.384679913520813,-0.06756896525621414,0.4036608636379242,0.37144964933395386,-0.07245255261659622,0.6042360067367554,0.5844574570655823,-0.10755093395709991,0.3781319260597229,0.5637474656105042,-0.22327828407287598,0.44406214356422424,0.5544323325157166,-0.18564876914024353,0.5334487557411194,0.5499422550201416,-0.36371129751205444,0.4064289629459381,0.5456949472427368,-0.22155515849590302,0.570555567741394,0.5501356720924377,-0.3997213840484619,0.40868982672691345,0.5253723859786987,-0.18524131178855896,0.5744637250900269,0.5238407850265503,-0.36716797947883606,0.41966524720191956,0.5275741815567017,-0.1672941893339157,0.5621348023414612,0.5248712301254272,-0.3487396836280823,0.5493819117546082,0.8003082871437073,0.0037882993929088116,0.4217178225517273,0.7931362390518188,-0.0028172892052680254,0.5341899991035461,1.0953125953674316,0.004570118151605129,0.39652135968208313,1.045615315437317,0.13107173144817352,0.5356899499893188,1.346909761428833,0.2438315898180008,0.40222471952438354,1.3526350259780884,0.38692131638526917,0.5322698950767517,1.386697769165039,0.2597309947013855,0.4016086459159851,1.3884296417236328,0.4060043692588806,0.5362504720687866,1.4357482194900513,0.06412766873836517,0.41170796751976013,1.448104977607727,0.19867058098316193,bracos_cruzados
0.5090609788894653,0.21984295547008514,-0.18698585033416748,0.5217927694320679,0.1964310109615326,-0.16955327987670898,0.5282464623451233,0.19747747480869293,-0.16971749067306519,0.5352208614349365,0.19870679080486298,-0.16969887912273407,0.49811816215515137,0.19316162168979645,-0.16647352278232574,0.489367812871933,0.19201044738292694,-0.16664551198482513,0.48190683126449585,0.19149699807167053,-0.16685707867145538,0.5433211922645569,0.21360048651695251,-0.027062779292464256,0.46972665190696716,0.20585647225379944,-0.012960121035575867,0.5196565389633179,0.2501660883426666,-0.13004812598228455,0.49214473366737366,0.24625393748283386,-0.12675796449184418,0.590560793876648,0.36736005544662476,0.0046439399011433125,0.4106105864048004,0.35049429535865784,0.020211996510624886,0.5485550165176392,0.5373870134353638,-0.09072992205619812,0.4335419535636902,0.4990040957927704,-0.16226646304130554,0.4401434361934662,0.4309355616569519,-0.14215239882469177,0.5488911271095276,0.3882199823856354,-0.3091750741004944,0.41939669847488403,0.4120136797428131,-0.1714942753314972,0.5750773549079895,0.37631872296333313,-0.3506506681442261,0.4232635498046875,0.3972541093826294,-0.1491568386554718,0.5731233954429626,0.3610878586769104,-0.31556251645088196,0.43057912588119507,0.4007466435432434,-0.12993386387825012,0.5626974701881409,0.3647034764289856,-0.2982787787914276,0.5459614396095276,0.7891643643379211,0.004236961714923382,0.42219457030296326,0.7850602269172668,-0.0032961484976112843,0.5338015556335449,1.0879186391830444,9.909470099955797e-05,0.40055617690086365,1.0427354574203491,0.12723323702812195,0.5329610705375671,1.350553274154663,0.17832864820957184,0.42161646485328674,1.3555030822753906,0.3865562677383423,0.5332894325256348,1.3886770009994507,0.1902308464050293,0.4211415648460388,1.3878229856491089,0.40819016098976135,0.5263497829437256,1.4356905221939087,0.021213006228208542,0.43250542879104614,1.4467759132385254,0.24125567078590393,bracos_cruzados
0.5050257444381714,0.21978320181369781,-0.18688057363033295,0.5189995765686035,0.19584283232688904,-0.16922149062156677,0.5256876945495605,0.19725829362869263,-0.16938555240631104,0.5320621728897095,0.19839520752429962,-0.16936421394348145,0.4945455491542816,0.1930493712425232,-0.1654011309146881,0.48627758026123047,0.19223931431770325,-0.165572851896286,0.47919028997421265,0.1916806995868683,-0.16576972603797913,0.5420414209365845,0.2138705849647522,-0.027652036398649216,0.4688485264778137,0.20638291537761688,-0.009435165673494339,0.5174952149391174,0.2497411072254181,-0.13015367090702057,0.4893256723880768,0.24582619965076447,-0.12568441033363342,0.5908874869346619,0.36947327852249146,0.0031354310922324657,0.4106527268886566,0.3524531126022339,0.021797439083456993,0.546379804611206,0.5416616797447205,-0.08565615862607956,0.43294548988342285,0.50537109375,-0.17176553606987,0.43805962800979614,0.43138688802719116,-0.12236420810222626,0.5494259595870972,0.3882783353328705,-0.3456990718841553,0.4168027937412262,0.41032224893569946,-0.1486276388168335,0.5759669542312622,0.37458449602127075,-0.3886581063270569,0.42112571001052856,0.3957992196083069,-0.12473496049642563,0.5743938088417053,0.3597657084465027,-0.3550099730491638,0.4283398687839508,0.4001401364803314,-0.10861361026763916,0.563907265663147,0.3640531301498413,-0.3356981873512268,0.5455489158630371,0.7893037796020508,0.005025479476898909,0.4215553402900696,0.7847979068756104,-0.0040702191181480885,0.5316833257675171,1.0881469249725342,0.0022467277012765408,0.3989354968070984,1.041365385055542,0.11535781621932983,0.5305191278457642,1.3510396480560303,0.17854878306388855,0.42246031761169434,1.3542801141738892,0.35526442527770996,0.5317548513412476,1.3887865543365479,0.18951521813869476,0.42197155952453613,1.3859779834747314,0.3734574615955353,0.5221915245056152,1.4348037242889404,0.017823372036218643,0.4349028170108795,1.446104884147644,0.19928523898124695,bracos_cruzados
0.5111728310585022,0.2150968462228775,-0.3109997808933258,0.5237501263618469,0.1935538351535797,-0.2869468033313751,0.5297486782073975,0.19569115340709686,-0.2870517075061798,0.5360747575759888,0.19762755930423737,-0.2870616316795349,0.5016577243804932,0.19016428291797638,-0.29064610600471497,0.49316519498825073,0.1906312257051468,-0.2907012104988098,0.48579835891723633,0.19110947847366333,-0.2909192442893982,0.5429837703704834,0.21314053237438202,-0.12559516727924347,0.47359544038772583,0.2054455727338791,-0.14054182171821594,0.5224817991256714,0.24768677353858948,-0.2473832368850708,0.4943370819091797,0.24320681393146515,-0.25205492973327637,0.5943583846092224,0.3775440454483032,-0.06903573870658875,0.40426522493362427,0.3689529597759247,-0.07422617077827454,0.6003767848014832,0.5820667743682861,-0.11239967495203018,0.3782352805137634,0.5604871511459351,-0.2306155413389206,0.44280433654785156,0.5433914065361023,-0.1946956217288971,0.5282880067825317,0.5466183423995972,-0.3842843770980835,0.4063953459262848,0.5329118371009827,-0.2325589954853058,0.5659555792808533,0.5512802004814148,-0.42226940393447876,0.40731582045555115,0.5071212649345398,-0.19543932378292084,0.5705949068069458,0.5287278294563293,-0.3910423517227173,0.41782426834106445,0.5087612867355347,-0.17620161175727844,0.5576381683349609,0.5265385508537292,-0.3708639144897461,0.5472026467323303,0.788567304611206,0.006599525921046734,0.42144766449928284,0.7827004790306091,-0.005637683439999819,0.5305297374725342,1.084594964981079,0.007775953970849514,0.39874985814094543,1.037321925163269,0.12319222837686539,0.5307573080062866,1.329021692276001,0.27617913484573364,0.39772647619247437,1.3351455926895142,0.3899989426136017,0.5271066427230835,1.3666129112243652,0.2959136366844177,0.39640071988105774,1.3691883087158203,0.41127124428749084,0.5309828519821167,1.4178881645202637,0.10789241641759872,0.40621766448020935,1.42985999584198,0.20813648402690887,bracos_cruzados
0.5036370754241943,0.20674282312393188,-0.3444076478481293,0.518200695514679,0.18803468346595764,-0.3187684416770935,0.5247224569320679,0.18994055688381195,-0.3188425600528717,0.5313810110092163,0.19139690697193146,-0.31886178255081177,0.49443620443344116,0.18445485830307007,-0.3215499222278595,0.48565077781677246,0.18438516557216644,-0.32153043150901794,0.47826194763183594,0.18481747806072235,-0.32169225811958313,0.540955662727356,0.2083524912595749,-0.16888876259326935,0.4684642255306244,0.20039191842079163,-0.18404527008533478,0.51735520362854,0.2409413754940033,-0.28867027163505554,0.4867256283760071,0.23739704489707947,-0.2929920554161072,0.5955647230148315,0.391544908285141,-0.10182951390743256,0.3968232274055481,0.374430775642395,-0.13166257739067078,0.6064229607582092,0.6174458265304565,-0.018120622262358665,0.3526478111743927,0.5890772938728333,-0.09654656052589417,0.6264995336532593,0.8229777216911316,-0.12376543134450912,0.3073902726173401,0.789547860622406,-0.19323137402534485,0.639499306678772,0.8837704062461853,-0.1629400998353958,0.2917460501194,0.8489300012588501,-0.22935016453266144,0.6217746138572693,0.886489987373352,-0.20894625782966614,0.3026892840862274,0.8529012799263,-0.2885865271091461,0.6134281158447266,0.8652088642120361,-0.1434658020734787,0.31331273913383484,0.835415780544281,-0.22034606337547302,0.5418401956558228,0.8112202286720276,0.016997413709759712,0.41253209114074707,0.8055655360221863,-0.016471033915877342,0.5118159651756287,1.110799789428711,-0.02044590376317501,0.39671146869659424,1.0496139526367188,0.027087125927209854,0.5046772956848145,1.3532423973083496,0.3536629378795624,0.3949587047100067,1.3472920656204224,0.3241286873817444,0.5030867457389832,1.3860124349594116,0.3828563094139099,0.3916812837123871,1.3799958229064941,0.3485860228538513,0.49750909209251404,1.4457452297210693,0.2162981927394867,0.4076223373413086,1.442338228225708,0.1472625583410263,nao_cruzados
0.5017648339271545,0.20675453543663025,-0.3334917426109314,0.5165854692459106,0.18523822724819183,-0.30732855200767517,0.5229995846748352,0.1869904100894928,-0.30728933215141296,0.5297888517379761,0.1890266239643097,-0.3072592616081238,0.492002010345459,0.18312135338783264,-0.30923402309417725,0.48279133439064026,0.18345864117145538,-0.3091677725315094,0.47582846879959106,0.18421787023544312,-0.30928418040275574,0.5393222570419312,0.20813363790512085,-0.1404060423374176,0.46471190452575684,0.20172008872032166,-0.14936134219169617,0.5159043669700623,0.24162010848522186,-0.27162501215934753,0.4854654371738434,0.23781639337539673,-0.2739422619342804,0.596222996711731,0.38983556628227234,-0.0560004785656929,0.3935733139514923,0.37445008754730225,-0.0683426633477211,0.6343640685081482,0.6059989929199219,-0.05508746579289436,0.32364559173583984,0.5711559653282166,-0.17574772238731384,0.5499260425567627,0.6342741847038269,-0.25774991512298584,0.4134203791618347,0.6092656850814819,-0.46089714765548706,0.5197722911834717,0.6422442197799683,-0.31275326013565063,0.43788284063339233,0.6227256059646606,-0.517067551612854,0.516878068447113,0.6178221106529236,-0.3054770827293396,0.4463581144809723,0.5947573781013489,-0.5068716406822205,0.5222665071487427,0.6122633218765259,-0.25437232851982117,0.4415234625339508,0.5864394903182983,-0.4581277370452881,0.539394736289978,0.8114953637123108,0.016315549612045288,0.4109311103820801,0.8012762069702148,-0.015275453217327595,0.5167471170425415,1.1058638095855713,-0.011340392753481865,0.39549684524536133,1.061676025390625,0.04103279486298561,0.5154391527175903,1.3553860187530518,0.2630593180656433,0.40584975481033325,1.3508230447769165,0.2664881646633148,0.5141894817352295,1.3901005983352661,0.28185731172561646,0.4027137756347656,1.3830374479293823,0.2829473912715912,0.5063237547874451,1.4446114301681519,0.1016264334321022,0.41826939582824707,1.4454171657562256,0.08037853240966797,nao_cruzados
0.5041130781173706,0.2001493126153946,-0.31095820665359497,0.5178280472755432,0.18001233041286469,-0.2863594889640808,0.5250695943832397,0.18153436481952667,-0.28647369146347046,0.5324631929397583,0.18345583975315094,-0.2865000367164612,0.49381670355796814,0.17761839926242828,-0.2885027527809143,0.48439091444015503,0.1777801811695099,-0.2885269224643707,0.47605055570602417,0.17820541560649872,-0.2886979281902313,0.5409989356994629,0.20240624248981476,-0.1421535611152649,0.46383118629455566,0.19659924507141113,-0.15404614806175232,0.5165047645568848,0.2342854142189026,-0.2572367787361145,0.4861188530921936,0.23197656869888306,-0.2605898678302765,0.5946362018585205,0.3927324116230011,-0.07748197764158249,0.39474228024482727,0.3709408640861511,-0.1139642745256424,0.6007256507873535,0.6172260046005249,0.006001691799610853,0.3585461378097534,0.5895375609397888,-0.06690794229507446,0.6140881180763245,0.8270136117935181,-0.08003391325473785,0.3216320276260376,0.7917627692222595,-0.1462099701166153,0.6236413717269897,0.8873986005783081,-0.11639656126499176,0.30431073904037476,0.8522379994392395,-0.17608025670051575,0.6054800748825073,0.889492392539978,-0.15996596217155457,0.32091236114501953,0.8564733266830444,-0.2337840348482132,0.597957968711853,0.8690427541732788,-0.09782455861568451,0.3305470943450928,0.8390175104141235,-0.1712658703327179,0.5358923673629761,0.809594452381134,0.021376576274633408,0.40725597739219666,0.8028018474578857,-0.02103133127093315,0.5077168941497803,1.1073200702667236,-0.028966471552848816,0.39413416385650635,1.0480620861053467,0.03341522067785263,0.5016574263572693,1.3436713218688965,0.3609921336174011,0.3951112627983093,1.3360308408737183,0.3718925416469574,0.5008066296577454,1.3742767572402954,0.39322739839553833,0.3917674124240875,1.3653759956359863,0.401399701833725,0.49472182989120483,1.4374401569366455,0.23906931281089783,0.40891534090042114,1.4310036897659302,0.21428462862968445,nao_cruzados
0.5038548111915588,0.21630129218101501,-0.30514129996299744,0.5172926783561707,0.19413486123085022,-0.2841849625110626,0.5233100652694702,0.19579215347766876,-0.2842600643634796,0.5303465127944946,0.19797900319099426,-0.28425878286361694,0.4940233826637268,0.19173115491867065,-0.28559234738349915,0.4849957525730133,0.1920720636844635,-0.2856486737728119,0.47709423303604126,0.19306211173534393,-0.2858404815196991,0.5387486815452576,0.21272903680801392,-0.1290670931339264,0.4668634533882141,0.20712806284427643,-0.13383764028549194,0.5161978006362915,0.24945789575576782,-0.243681401014328,0.48740920424461365,0.24642033874988556,-0.24532251060009003,0.5919276475906372,0.3769303858280182,-0.06622923910617828,0.40065446496009827,0.3675375282764435,-0.062324412167072296,0.5995599627494812,0.5816516876220703,-0.10107852518558502,0.3715945780277252,0.554671585559845,-0.21561872959136963,0.4414697289466858,0.5428580641746521,-0.16857683658599854,0.5171245336532593,0.5467295050621033,-0.3884178698062897,0.4053146243095398,0.5345298647880554,-0.20027390122413635,0.5517963171005249,0.5507730841636658,-0.4253832697868347,0.4069344401359558,0.5094831585884094,-0.1650865375995636,0.556862473487854,0.5280002355575562,-0.3943690061569214,0.4177064299583435,0.5111788511276245,-0.14999590814113617,0.5459659099578857,0.5256639719009399,-0.37534835934638977,0.5428348779678345,0.7981740832328796,0.006799253635108471,0.41694164276123047,0.7900657057762146,-0.005829103756695986,0.5255932807922363,1.0898243188858032,0.00351848267018795,0.39491158723831177,1.0435254573822021,0.11654271185398102,0.5275839567184448,1.3366999626159668,0.22870075702667236,0.4105392396450043,1.3412889242172241,0.3570423722267151,0.5243110656738281,1.3748791217803955,0.2430693805217743,0.40967878699302673,1.3753509521484375,0.37475332617759705,0.5281290411949158,1.4243910312652588,0.050045646727085114,0.4194819927215576,1.43650221824646,0.17081037163734436,bracos_cruzados
